,number,assignment_group,assigned_to
70240,INC0016543,70,23
70241,INC0016543,70,23
70242,INC0016544,70,17
70243,INC0016544,70,17
70244,INC0016544,70,17
70245,INC0016544,70,17
70246,INC0016544,1,17
70247,INC0016544,1,17
70248,INC0016545,25,227
70249,INC0016545,25,227
70250,INC0016545,25,227
70251,INC0016545,25,227
70252,INC0016545,25,227
70253,INC0016545,25,227
70254,INC0016546,70,13
70255,INC0016546,70,13
70256,INC0016546,70,13
70257,INC0016547,70,76
70258,INC0016547,58,76
70259,INC0016547,10,1
70260,INC0016547,10,200
70261,INC0016547,10,200
70262,INC0016547,10,37
70263,INC0016547,39,1
70264,INC0016547,39,183
70265,INC0016547,39,183
70266,INC0016547,39,183
70267,INC0016547,39,183
70268,INC0016547,39,183
70269,INC0016548,70,17
70270,INC0016548,54,17
70271,INC0016548,54,17
70272,INC0016548,70,13
70273,INC0016548,1,13
70274,INC0016548,1,17
70275,INC0016548,1,17
70276,INC0016548,1,17
70277,INC0016549,72,1
70278,INC0016549,72,1
70279,INC0016549,73,1
70280,INC0016549,73,198
70281,INC0016549,73,198
70282,INC0016549,73,198
70283,INC0016549,73,198
70284,INC0016550,70,115
70285,INC0016550,1,115
70286,INC0016550,1,115
70287,INC0016550,1,115
70288,INC0016550,1,115
70289,INC0016550,1,115
70290,INC0016550,1,115
70291,INC0016551,70,17
70292,INC0016551,1,17
70293,INC0016551,1,17
70294,INC0016551,1,17
70295,INC0016551,1,17
70296,INC0016551,1,17
70297,INC0016551,1,17
70298,INC0016551,1,17
70299,INC0016552,70,219
70300,INC0016552,74,219
70301,INC0016552,74,145
70302,INC0016552,20,219
70303,INC0016552,20,219
70304,INC0016552,20,219
70305,INC0016553,70,33
70306,INC0016553,1,33
70307,INC0016553,1,33
70308,INC0016553,1,33
70309,INC0016555,70,194
70310,INC0016555,70,194
70311,INC0016555,39,194
70312,INC0016555,39,194
70313,INC0016555,39,194
70314,INC0016555,39,194
70315,INC0016556,12,136
70316,INC0016556,12,136
70317,INC0016556,12,136
70318,INC0016556,12,136
70319,INC0016557,70,13
70320,INC0016557,1,13
70321,INC0016557,1,13
70322,INC0016557,1,13
70323,INC0016557,1,13
70324,INC0016557,1,13
70325,INC0016557,1,13
70326,INC0016557,1,13
70327,INC0016557,1,13
70328,INC0016559,70,1
70329,INC0016559,70,1
70330,INC0016559,70,115
70331,INC0016559,70,115
70332,INC0016563,73,1
70333,INC0016563,73,1
70334,INC0016563,73,168
70335,INC0016563,73,168
70336,INC0016564,73,1
70337,INC0016564,73,168
70338,INC0016564,73,168
70339,INC0016564,73,168
70340,INC0016564,73,168
70341,INC0016565,9,57
70342,INC0016565,9,57
70343,INC0016565,9,57
70344,INC0016565,9,57
70345,INC0016565,25,57
70346,INC0016565,9,57
70347,INC0016565,25,57
70348,INC0016565,25,57
70349,INC0016565,25,57
70350,INC0016565,25,57
70351,INC0016565,25,57
70352,INC0016565,25,57
70353,INC0016565,25,57
70354,INC0016566,10,176
70355,INC0016566,6,176
70356,INC0016566,6,176
70357,INC0016566,6,176
70358,INC0016566,6,176
70359,INC0016566,6,176
70360,INC0016566,6,176
70361,INC0016566,6,176
70362,INC0016566,6,176
70363,INC0016567,70,236
70364,INC0016567,70,236
70365,INC0016567,70,28
70366,INC0016567,28,1
70367,INC0016567,28,1
70368,INC0016567,28,236
70369,INC0016567,28,236
70370,INC0016569,24,236
70371,INC0016569,28,236
70372,INC0016569,28,236
70373,INC0016569,28,236
70374,INC0016569,28,236
70375,INC0016572,70,17
70376,INC0016572,1,17
70377,INC0016572,1,17
70378,INC0016572,1,17
70379,INC0016572,1,17
70380,INC0016572,1,17
70381,INC0016572,1,17
70382,INC0016573,55,182
70383,INC0016573,55,182
70384,INC0016573,70,182
70385,INC0016573,31,182
70386,INC0016573,31,182
70387,INC0016573,31,182
70388,INC0016573,31,182
70389,INC0016573,31,182
70390,INC0016573,31,182
70391,INC0016573,31,182
70392,INC0016573,31,182
70393,INC0016574,10,153
70394,INC0016574,37,153
70395,INC0016574,37,153
70396,INC0016574,37,153
70397,INC0016575,70,28
70398,INC0016575,70,28
70399,INC0016575,70,28
70400,INC0016576,1,13
70401,INC0016576,1,13
70402,INC0016576,1,13
70403,INC0016576,1,13
70404,INC0016576,1,13
70405,INC0016576,1,13
70406,INC0016577,70,194
70407,INC0016577,39,194
70408,INC0016577,39,194
70409,INC0016577,39,194
70410,INC0016578,70,1
70411,INC0016578,70,1
70412,INC0016578,70,56
70413,INC0016578,70,56
70414,INC0016578,70,56
70415,INC0016581,39,39
70416,INC0016581,39,183
70417,INC0016581,39,39
70418,INC0016581,39,39
70419,INC0016581,39,39
70420,INC0016581,39,39
70421,INC0016581,39,39
70422,INC0016581,39,39
70423,INC0016582,70,1
70424,INC0016582,70,186
70425,INC0016582,70,186
70426,INC0016582,70,186
70427,INC0016583,66,233
70428,INC0016583,66,233
70429,INC0016583,1,115
70430,INC0016583,1,115
70431,INC0016583,1,115
70432,INC0016583,1,115
70433,INC0016583,1,115
70434,INC0016583,1,233
70435,INC0016583,1,233
70436,INC0016584,70,1
70437,INC0016584,76,1
70438,INC0016584,76,241
70439,INC0016584,76,241
70440,INC0016585,66,193
70441,INC0016585,66,193
70442,INC0016585,66,193
70443,INC0016585,66,193
70444,INC0016585,66,193
70445,INC0016586,70,1
70446,INC0016586,70,56
70447,INC0016586,70,56
70448,INC0016586,70,56
70449,INC0016587,70,13
70450,INC0016587,70,13
70451,INC0016587,70,13
70452,INC0016588,70,115
70453,INC0016588,70,115
70454,INC0016588,70,115
70455,INC0016588,1,115
70456,INC0016588,1,115
70457,INC0016588,1,115
70458,INC0016588,1,115
70459,INC0016590,70,17
70460,INC0016590,1,17
70461,INC0016590,1,17
70462,INC0016590,1,17
70463,INC0016591,70,26
70464,INC0016591,1,26
70465,INC0016591,1,26
70466,INC0016591,1,26
70467,INC0016591,1,26
70468,INC0016591,1,26
70469,INC0016591,20,26
70470,INC0016591,27,26
70471,INC0016591,69,26
70472,INC0016591,69,26
70473,INC0016591,70,26
70474,INC0016591,1,26
70475,INC0016591,1,26
70476,INC0016591,1,26
70477,INC0016591,1,26
70478,INC0016591,1,26
70479,INC0016591,1,26
70480,INC0016595,70,17
70481,INC0016595,70,17
70482,INC0016595,70,17
70483,INC0016595,1,17
70484,INC0016595,1,17
70485,INC0016597,70,78
70486,INC0016597,28,78
70487,INC0016597,28,78
70488,INC0016597,28,78
70489,INC0016597,28,78
70490,INC0016597,28,78
70491,INC0016597,28,78
70492,INC0016597,28,78
70493,INC0016600,70,1
70494,INC0016600,66,1
70495,INC0016600,70,1
70496,INC0016600,70,1
70497,INC0016600,70,1
70498,INC0016600,70,17
70499,INC0016600,70,17
70500,INC0016601,9,140
70501,INC0016601,9,140
70502,INC0016601,9,140
70503,INC0016601,25,140
70504,INC0016601,25,140
70505,INC0016601,25,140
70506,INC0016601,25,140
70507,INC0016601,25,140
70508,INC0016604,9,140
70509,INC0016604,25,140
70510,INC0016604,25,140
70511,INC0016604,25,140
70512,INC0016607,10,200
70513,INC0016607,10,200
70514,INC0016607,10,200
70515,INC0016607,10,200
70516,INC0016607,10,200
70517,INC0016608,25,125
70518,INC0016608,25,140
70519,INC0016608,25,125
70520,INC0016608,25,125
70521,INC0016609,70,1
70522,INC0016609,70,13
70523,INC0016609,70,13
70524,INC0016610,48,74
70525,INC0016610,48,74
70526,INC0016610,48,74
70527,INC0016611,70,1
70528,INC0016611,70,186
70529,INC0016611,70,186
70530,INC0016612,20,24
70531,INC0016612,24,24
70532,INC0016612,24,24
70533,INC0016612,24,24
70534,INC0016612,24,24
70535,INC0016613,76,1
70536,INC0016613,76,1
70537,INC0016613,76,241
70538,INC0016613,76,241
70539,INC0016614,25,84
70540,INC0016614,24,84
70541,INC0016614,24,249
70542,INC0016614,24,249
70543,INC0016614,55,1
70544,INC0016614,55,1
70545,INC0016614,55,84
70546,INC0016614,55,84
70547,INC0016614,55,84
70548,INC0016614,55,84
70549,INC0016615,20,78
70550,INC0016615,28,78
70551,INC0016615,28,78
70552,INC0016615,28,78
70553,INC0016615,28,78
70554,INC0016615,28,78
70555,INC0016615,28,78
70556,INC0016616,55,1
70557,INC0016616,55,1
70558,INC0016616,70,1
70559,INC0016616,70,56
70560,INC0016616,70,56
70561,INC0016617,25,57
70562,INC0016617,25,57
70563,INC0016617,25,57
70564,INC0016617,25,57
70565,INC0016617,25,57
70566,INC0016619,22,218
70567,INC0016619,70,218
70568,INC0016619,1,218
70569,INC0016619,1,218
70570,INC0016619,1,218
70571,INC0016619,1,218
70572,INC0016619,1,218
70573,INC0016619,1,218
70574,INC0016620,70,69
70575,INC0016620,1,69
70576,INC0016620,1,69
70577,INC0016620,1,69
70578,INC0016620,1,69
70579,INC0016620,23,69
70580,INC0016620,23,69
70581,INC0016621,25,140
70582,INC0016621,25,140
70583,INC0016621,25,140
70584,INC0016621,25,140
70585,INC0016621,25,140
70586,INC0016622,70,115
70587,INC0016622,1,115
70588,INC0016622,1,115
70589,INC0016622,1,115
70590,INC0016622,1,115
70591,INC0016622,1,115
70592,INC0016622,1,115
70593,INC0016623,55,84
70594,INC0016623,55,84
70595,INC0016623,55,84
70596,INC0016623,55,84
70597,INC0016623,55,84
70598,INC0016624,72,1
70599,INC0016624,72,1
70600,INC0016624,72,1
70601,INC0016624,72,1
70602,INC0016624,72,141
70603,INC0016624,72,141
70604,INC0016624,72,141
70605,INC0016625,31,8
70606,INC0016625,13,8
70607,INC0016625,31,182
70608,INC0016625,31,182
70609,INC0016625,31,182
70610,INC0016625,31,182
70611,INC0016625,31,182
70612,INC0016625,31,182
70613,INC0016625,31,182
70614,INC0016625,31,182
70615,INC0016625,31,182
70616,INC0016626,25,57
70617,INC0016626,25,57
70618,INC0016626,25,57
70619,INC0016626,25,57
70620,INC0016626,25,57
70621,INC0016626,25,57
70622,INC0016629,70,1
70623,INC0016629,70,1
70624,INC0016629,70,1
70625,INC0016629,70,17
70626,INC0016629,70,17
70627,INC0016630,1,33
70628,INC0016630,1,33
70629,INC0016630,1,33
70630,INC0016630,1,33
70631,INC0016632,70,17
70632,INC0016632,1,17
70633,INC0016632,1,17
70634,INC0016632,1,17
70635,INC0016632,1,17
70636,INC0016633,70,17
70637,INC0016633,1,17
70638,INC0016633,1,17
70639,INC0016633,1,17
70640,INC0016635,34,159
70641,INC0016635,34,159
70642,INC0016635,33,159
70643,INC0016635,33,159
70644,INC0016636,70,17
70645,INC0016636,76,17
70646,INC0016636,66,17
70647,INC0016636,70,17
70648,INC0016636,1,17
70649,INC0016636,1,17
70650,INC0016636,1,17
70651,INC0016636,1,17
70652,INC0016636,1,17
70653,INC0016636,1,17
70654,INC0016638,24,1
70655,INC0016638,70,17
70656,INC0016638,70,17
70657,INC0016638,70,17
70658,INC0016639,5,194
70659,INC0016639,5,194
70660,INC0016639,39,194
70661,INC0016639,39,194
70662,INC0016639,39,194
70663,INC0016640,57,167
70664,INC0016640,53,167
70665,INC0016640,53,167
70666,INC0016640,54,167
70667,INC0016640,54,167
70668,INC0016640,70,167
70669,INC0016640,56,167
70670,INC0016640,56,167
70671,INC0016640,56,167
70672,INC0016641,73,1
70673,INC0016641,73,198
70674,INC0016641,73,198
70675,INC0016641,73,198
70676,INC0016642,70,17
70677,INC0016642,70,17
70678,INC0016643,28,236
70679,INC0016643,28,236
70680,INC0016643,28,236
70681,INC0016643,28,236
70682,INC0016643,28,236
70683,INC0016644,20,89
70684,INC0016644,20,246
70685,INC0016644,20,246
70686,INC0016644,24,89
70687,INC0016644,24,89
70688,INC0016644,24,89
70689,INC0016645,70,194
70690,INC0016645,39,194
70691,INC0016645,39,194
70692,INC0016645,39,194
70693,INC0016646,70,28
70694,INC0016646,70,28
70695,INC0016646,70,28
70696,INC0016647,66,143
70697,INC0016647,66,193
70698,INC0016647,66,193
70699,INC0016647,66,193
70700,INC0016648,70,33
70701,INC0016648,70,33
70702,INC0016648,70,33
70703,INC0016648,70,33
70704,INC0016648,70,33
70705,INC0016648,70,33
70706,INC0016648,70,33
70707,INC0016648,70,33
70708,INC0016649,70,1
70709,INC0016649,70,13
70710,INC0016649,70,13
70711,INC0016650,70,1
70712,INC0016650,70,13
70713,INC0016650,70,13
70714,INC0016651,70,17
70715,INC0016651,70,17
70716,INC0016651,70,17
70717,INC0016652,1,140
70718,INC0016652,1,140
70719,INC0016652,23,140
70720,INC0016652,23,140
70721,INC0016652,25,140
70722,INC0016652,25,140
70723,INC0016652,25,140
70724,INC0016652,25,140
70725,INC0016652,25,140
70726,INC0016653,70,140
70727,INC0016653,25,140
70728,INC0016653,25,140
70729,INC0016653,25,140
70730,INC0016653,25,140
70731,INC0016653,25,140
70732,INC0016654,29,31
70733,INC0016654,29,31
70734,INC0016654,70,31
70735,INC0016654,70,31
70736,INC0016654,29,31
70737,INC0016654,29,31
70738,INC0016654,29,31
70739,INC0016654,29,31
70740,INC0016654,29,31
70741,INC0016655,70,194
70742,INC0016655,70,194
70743,INC0016655,1,194
70744,INC0016655,39,194
70745,INC0016655,39,194
70746,INC0016655,39,194
70747,INC0016656,1,111
70748,INC0016656,1,126
70749,INC0016656,1,126
70750,INC0016656,1,126
70751,INC0016656,1,126
70752,INC0016656,1,126
70753,INC0016656,1,126
70754,INC0016656,1,126
70755,INC0016656,27,1
70756,INC0016656,27,1
70757,INC0016656,27,111
70758,INC0016656,27,111
70759,INC0016656,27,111
70760,INC0016656,27,111
70761,INC0016656,27,111
70762,INC0016656,27,111
70763,INC0016656,27,111
70764,INC0016656,27,111
70765,INC0016656,27,111
70766,INC0016656,27,111
70767,INC0016656,27,111
70768,INC0016656,27,111
70769,INC0016657,70,28
70770,INC0016657,70,28
70771,INC0016657,70,28
70772,INC0016658,70,140
70773,INC0016658,25,140
70774,INC0016658,25,140
70775,INC0016658,25,140
70776,INC0016658,25,140
70777,INC0016658,25,140
70778,INC0016658,25,140
70779,INC0016658,25,140
70780,INC0016659,70,140
70781,INC0016659,25,140
70782,INC0016659,25,57
70783,INC0016659,25,57
70784,INC0016659,25,57
70785,INC0016659,25,140
70786,INC0016659,25,140
70787,INC0016660,6,176
70788,INC0016660,6,176
70789,INC0016660,6,176
70790,INC0016660,6,176
70791,INC0016660,6,176
70792,INC0016660,6,176
70793,INC0016660,6,176
70794,INC0016661,1,115
70795,INC0016661,1,115
70796,INC0016661,1,115
70797,INC0016661,1,115
70798,INC0016661,1,115
70799,INC0016661,1,115
70800,INC0016662,73,1
70801,INC0016662,73,168
70802,INC0016662,73,168
70803,INC0016663,6,176
70804,INC0016663,6,176
70805,INC0016663,6,176
70806,INC0016664,6,133
70807,INC0016664,6,133
70808,INC0016664,6,133
70809,INC0016664,22,133
70810,INC0016664,22,133
70811,INC0016664,22,133
70812,INC0016664,22,133
70813,INC0016666,58,76
70814,INC0016666,58,76
70815,INC0016666,58,76
70816,INC0016666,58,76
70817,INC0016667,70,249
70818,INC0016667,24,249
70819,INC0016667,24,249
70820,INC0016667,24,249
70821,INC0016667,24,249
70822,INC0016667,24,249
70823,INC0016667,24,249
70824,INC0016667,24,249
70825,INC0016669,70,69
70826,INC0016669,23,69
70827,INC0016669,23,69
70828,INC0016669,23,69
70829,INC0016669,23,69
70830,INC0016670,54,49
70831,INC0016670,54,49
70832,INC0016670,70,1
70833,INC0016670,1,1
70834,INC0016670,1,1
70835,INC0016670,20,1
70836,INC0016670,20,229
70837,INC0016670,20,229
70838,INC0016670,20,229
70839,INC0016671,70,194
70840,INC0016671,39,194
70841,INC0016671,39,194
70842,INC0016671,39,194
70843,INC0016672,25,227
70844,INC0016672,25,227
70845,INC0016672,25,227
70846,INC0016672,25,227
70847,INC0016673,25,227
70848,INC0016673,25,227
70849,INC0016673,25,227
70850,INC0016673,25,227
70851,INC0016674,70,194
70852,INC0016674,39,194
70853,INC0016674,39,194
70854,INC0016674,39,194
70855,INC0016675,25,227
70856,INC0016675,25,227
70857,INC0016675,25,227
70858,INC0016675,25,227
70859,INC0016675,25,227
70860,INC0016675,25,227
70861,INC0016676,70,28
70862,INC0016676,70,28
70863,INC0016676,70,28
70864,INC0016677,70,194
70865,INC0016677,39,194
70866,INC0016677,70,194
70867,INC0016677,70,194
70868,INC0016677,39,194
70869,INC0016677,39,194
70870,INC0016677,39,194
70871,INC0016677,39,194
70872,INC0016678,70,17
70873,INC0016678,1,17
70874,INC0016678,1,17
70875,INC0016678,1,17
70876,INC0016678,1,17
70877,INC0016678,1,17
70878,INC0016678,1,17
70879,INC0016679,10,69
70880,INC0016679,70,69
70881,INC0016679,9,69
70882,INC0016679,23,69
70883,INC0016679,23,69
70884,INC0016679,23,69
70885,INC0016680,31,182
70886,INC0016680,31,182
70887,INC0016680,31,182
70888,INC0016680,31,182
70889,INC0016680,31,182
70890,INC0016681,65,1
70891,INC0016681,65,1
70892,INC0016681,65,1
70893,INC0016681,65,2
70894,INC0016681,65,2
70895,INC0016681,65,25
70896,INC0016681,65,25
70897,INC0016681,65,1
70898,INC0016681,65,1
70899,INC0016681,65,25
70900,INC0016681,65,25
70901,INC0016681,65,25
70902,INC0016682,70,1
70903,INC0016682,70,186
70904,INC0016682,70,186
70905,INC0016683,1,83
70906,INC0016683,1,83
70907,INC0016683,25,83
70908,INC0016683,46,83
70909,INC0016683,46,83
70910,INC0016683,46,83
70911,INC0016683,46,83
70912,INC0016684,70,194
70913,INC0016684,39,194
70914,INC0016684,70,194
70915,INC0016684,70,194
70916,INC0016684,70,194
70917,INC0016684,70,194
70918,INC0016684,39,194
70919,INC0016684,39,194
70920,INC0016684,70,194
70921,INC0016684,70,194
70922,INC0016684,70,194
70923,INC0016684,39,194
70924,INC0016684,39,194
70925,INC0016684,39,194
70926,INC0016685,55,183
70927,INC0016685,55,183
70928,INC0016685,70,183
70929,INC0016685,1,183
70930,INC0016685,1,183
70931,INC0016685,1,183
70932,INC0016685,39,183
70933,INC0016685,39,183
70934,INC0016685,39,183
70935,INC0016685,39,183
70936,INC0016686,27,111
70937,INC0016686,27,170
70938,INC0016686,27,111
70939,INC0016686,27,111
70940,INC0016686,27,111
70941,INC0016686,27,111
70942,INC0016686,27,111
70943,INC0016688,6,234
70944,INC0016688,21,234
70945,INC0016688,21,234
70946,INC0016688,6,234
70947,INC0016688,21,234
70948,INC0016688,21,234
70949,INC0016688,21,234
70950,INC0016698,70,1
70951,INC0016698,1,1
70952,INC0016698,70,1
70953,INC0016698,70,1
70954,INC0016698,70,17
70955,INC0016698,70,17
70956,INC0016699,70,1
70957,INC0016699,70,13
70958,INC0016699,70,13
70959,INC0016700,65,1
70960,INC0016700,65,2
70961,INC0016700,65,2
70962,INC0016700,65,2
70963,INC0016700,70,1
70964,INC0016700,70,1
70965,INC0016700,70,1
70966,INC0016700,70,1
70967,INC0016700,70,17
70968,INC0016700,70,17
70969,INC0016701,70,1
70970,INC0016701,70,13
70971,INC0016701,70,13
70972,INC0016702,5,101
70973,INC0016702,57,101
70974,INC0016702,57,101
70975,INC0016702,57,101
70976,INC0016702,57,101
70977,INC0016703,1,17
70978,INC0016703,1,17
70979,INC0016703,1,17
70980,INC0016703,1,17
70981,INC0016703,1,17
70982,INC0016703,1,17
70983,INC0016704,70,1
70984,INC0016704,70,13
70985,INC0016704,70,13
70986,INC0016705,70,31
70987,INC0016705,29,31
70988,INC0016705,29,31
70989,INC0016705,29,31
70990,INC0016705,70,31
70991,INC0016705,1,31
70992,INC0016705,1,31
70993,INC0016705,29,31
70994,INC0016705,29,31
70995,INC0016705,29,31
70996,INC0016705,29,31
70997,INC0016707,70,1
70998,INC0016707,70,13
70999,INC0016707,70,13
71000,INC0016708,1,69
71001,INC0016708,29,69
71002,INC0016708,23,69
71003,INC0016708,23,69
71004,INC0016708,23,69
71005,INC0016708,23,69
71006,INC0016709,70,126
71007,INC0016709,1,126
71008,INC0016709,1,126
71009,INC0016709,1,126
71010,INC0016710,1,136
71011,INC0016710,12,136
71012,INC0016710,12,136
71013,INC0016710,12,136
71014,INC0016711,1,69
71015,INC0016711,29,69
71016,INC0016711,23,69
71017,INC0016711,23,69
71018,INC0016711,23,69
71019,INC0016711,23,69
71020,INC0016711,23,69
71021,INC0016711,23,69
71022,INC0016714,21,234
71023,INC0016714,21,234
71024,INC0016714,21,234
71025,INC0016714,21,234
71026,INC0016715,20,69
71027,INC0016715,20,69
71028,INC0016715,23,69
71029,INC0016715,23,69
71030,INC0016715,23,69
71031,INC0016715,23,69
71032,INC0016715,23,69
71033,INC0016715,23,69
71034,INC0016715,23,69
71035,INC0016715,23,69
71036,INC0016716,55,155
71037,INC0016716,57,155
71038,INC0016716,57,155
71039,INC0016716,57,155
71040,INC0016717,9,69
71041,INC0016717,23,69
71042,INC0016717,23,69
71043,INC0016717,23,69
71044,INC0016717,23,69
71045,INC0016717,23,69
71046,INC0016717,23,69
71047,INC0016718,74,1
71048,INC0016718,74,53
71049,INC0016718,74,53
71050,INC0016718,74,53
71051,INC0016721,1,17
71052,INC0016721,1,17
71053,INC0016721,1,17
71054,INC0016721,1,17
71055,INC0016722,70,13
71056,INC0016722,70,13
71057,INC0016722,1,13
71058,INC0016722,1,13
71059,INC0016723,28,78
71060,INC0016723,28,78
71061,INC0016723,28,78
71062,INC0016723,28,78
71063,INC0016723,28,78
71064,INC0016723,28,78
71065,INC0016724,70,1
71066,INC0016724,70,30
71067,INC0016724,70,30
71068,INC0016726,70,1
71069,INC0016726,70,13
71070,INC0016726,70,13
71071,INC0016728,70,150
71072,INC0016728,70,150
71073,INC0016728,70,150
71074,INC0016729,70,1
71075,INC0016729,70,30
71076,INC0016729,70,30
71077,INC0016730,65,1
71078,INC0016730,65,1
71079,INC0016730,65,1
71080,INC0016730,65,1
71081,INC0016730,56,1
71082,INC0016730,70,1
71083,INC0016730,70,1
71084,INC0016730,70,1
71085,INC0016730,70,1
71086,INC0016730,70,1
71087,INC0016730,70,1
71088,INC0016730,70,1
71089,INC0016730,70,1
71090,INC0016730,70,17
71091,INC0016730,70,17
71092,INC0016731,56,1
71093,INC0016731,70,1
71094,INC0016731,70,30
71095,INC0016731,70,30
71096,INC0016732,70,26
71097,INC0016732,70,26
71098,INC0016734,70,194
71099,INC0016734,39,194
71100,INC0016734,39,194
71101,INC0016734,39,194
71102,INC0016734,39,194
71103,INC0016734,39,194
71104,INC0016735,70,1
71105,INC0016735,70,1
71106,INC0016735,70,1
71107,INC0016735,70,1
71108,INC0016735,1,1
71109,INC0016735,1,1
