,number,opened_by
79428,INC0018899,305
79429,INC0018899,305
79430,INC0018899,305
79431,INC0018899,305
79432,INC0018899,305
79433,INC0018899,305
79434,INC0018901,17
79435,INC0018901,17
79436,INC0018901,17
79437,INC0018901,17
79438,INC0018901,17
79439,INC0018901,17
79440,INC0018901,17
79441,INC0018902,47
79442,INC0018902,47
79443,INC0018902,47
79444,INC0018902,47
79445,INC0018902,47
79446,INC0018902,47
79447,INC0018902,47
79448,INC0018902,47
79449,INC0018902,47
79450,INC0018903,305
79451,INC0018903,305
79452,INC0018903,305
79453,INC0018905,58
79454,INC0018905,58
79455,INC0018905,58
79456,INC0018905,58
79457,INC0018905,58
79458,INC0018905,58
79459,INC0018905,58
79460,INC0018905,58
79461,INC0018905,58
79462,INC0018907,47
79463,INC0018907,47
79464,INC0018908,58
79465,INC0018908,58
79466,INC0018908,58
79467,INC0018908,58
79468,INC0018908,58
79469,INC0018908,58
79470,INC0018908,58
79471,INC0018908,58
79472,INC0018908,58
79473,INC0018908,58
79474,INC0018908,58
79475,INC0018908,58
79476,INC0018908,58
79477,INC0018908,58
79478,INC0018908,58
79479,INC0018908,58
79480,INC0018908,58
79481,INC0018908,58
79482,INC0018908,58
79483,INC0018908,58
79484,INC0018908,58
79485,INC0018909,305
79486,INC0018909,305
79487,INC0018909,305
79488,INC0018910,58
79489,INC0018910,58
79490,INC0018910,58
79491,INC0018910,58
79492,INC0018910,58
79493,INC0018910,58
79494,INC0018911,20
79495,INC0018911,20
79496,INC0018911,20
79497,INC0018913,94
79498,INC0018913,94
79499,INC0018913,94
79500,INC0018915,8
79501,INC0018915,8
79502,INC0018915,8
79503,INC0018916,463
79504,INC0018916,463
79505,INC0018916,463
79506,INC0018916,463
79507,INC0018916,463
79508,INC0018916,463
79509,INC0018916,463
79510,INC0018916,463
79511,INC0018916,463
79512,INC0018918,397
79513,INC0018918,397
79514,INC0018920,397
79515,INC0018920,397
79516,INC0018920,397
79517,INC0018921,94
79518,INC0018921,94
79519,INC0018921,94
79520,INC0018922,8
79521,INC0018922,8
79522,INC0018922,8
79523,INC0018922,8
79524,INC0018922,8
79525,INC0018923,94
79526,INC0018923,94
79527,INC0018923,94
79528,INC0018923,94
79529,INC0018923,94
79530,INC0018923,94
79531,INC0018923,94
79532,INC0018923,94
79533,INC0018923,94
79534,INC0018923,94
79535,INC0018923,94
79536,INC0018923,94
79537,INC0018923,94
79538,INC0018923,94
79539,INC0018924,397
79540,INC0018924,397
79541,INC0018924,397
79542,INC0018925,8
79543,INC0018925,8
79544,INC0018925,8
79545,INC0018925,8
79546,INC0018926,94
79547,INC0018926,94
79548,INC0018926,94
79549,INC0018926,94
79550,INC0018928,8
79551,INC0018928,8
79552,INC0018928,8
79553,INC0018928,8
79554,INC0018928,8
79555,INC0018928,8
79556,INC0018928,8
79557,INC0018928,8
79558,INC0018928,8
79559,INC0018930,17
79560,INC0018930,17
79561,INC0018930,17
79562,INC0018931,180
79563,INC0018931,180
79564,INC0018931,180
79565,INC0018932,180
79566,INC0018932,180
79567,INC0018932,180
79568,INC0018933,180
79569,INC0018933,180
79570,INC0018933,180
79571,INC0018934,180
79572,INC0018934,180
79573,INC0018934,180
79574,INC0018935,180
79575,INC0018935,180
79576,INC0018935,180
79577,INC0018936,17
79578,INC0018936,17
79579,INC0018936,17
79580,INC0018936,17
79581,INC0018936,17
79582,INC0018936,17
79583,INC0018936,17
79584,INC0018937,131
79585,INC0018937,131
79586,INC0018937,131
79587,INC0018938,180
79588,INC0018938,180
79589,INC0018938,180
79590,INC0018939,17
79591,INC0018939,17
79592,INC0018939,17
79593,INC0018939,17
79594,INC0018939,17
79595,INC0018939,17
79596,INC0018939,17
79597,INC0018939,17
79598,INC0018939,17
79599,INC0018939,17
79600,INC0018940,131
79601,INC0018940,131
79602,INC0018940,131
79603,INC0018940,131
79604,INC0018940,131
79605,INC0018940,131
79606,INC0018941,17
79607,INC0018941,17
79608,INC0018941,17
79609,INC0018942,17
79610,INC0018942,17
79611,INC0018942,17
79612,INC0018943,17
79613,INC0018943,17
79614,INC0018943,17
79615,INC0018943,17
79616,INC0018943,17
79617,INC0018945,17
79618,INC0018945,17
79619,INC0018945,17
79620,INC0018945,17
79621,INC0018947,17
79622,INC0018947,17
79623,INC0018947,17
79624,INC0018947,17
79625,INC0018947,17
79626,INC0018947,17
79627,INC0018947,17
79628,INC0018947,17
79629,INC0018947,17
79630,INC0018947,17
79631,INC0018950,17
79632,INC0018950,17
79633,INC0018950,17
79634,INC0018951,40
79635,INC0018951,40
79636,INC0018951,40
79637,INC0018955,131
79638,INC0018955,131
79639,INC0018955,131
79640,INC0018955,131
79641,INC0018955,131
79642,INC0018955,131
79643,INC0018955,131
79644,INC0018955,131
79645,INC0018955,131
79646,INC0018955,131
79647,INC0018955,131
79648,INC0018957,17
79649,INC0018957,17
79650,INC0018957,17
79651,INC0018960,174
79652,INC0018960,174
79653,INC0018960,174
79654,INC0018960,174
79655,INC0018960,174
79656,INC0018962,131
79657,INC0018962,131
79658,INC0018962,131
79659,INC0018962,131
79660,INC0018962,131
79661,INC0018962,131
79662,INC0018962,131
79663,INC0018962,131
79664,INC0018962,131
79665,INC0018962,131
79666,INC0018962,131
79667,INC0018963,17
79668,INC0018963,17
79669,INC0018963,17
79670,INC0018963,17
79671,INC0018963,17
79672,INC0018963,17
79673,INC0018964,501
79674,INC0018964,501
79675,INC0018964,501
79676,INC0018964,501
79677,INC0018964,501
79678,INC0018964,501
79679,INC0018965,131
79680,INC0018965,131
79681,INC0018965,131
79682,INC0018970,242
79683,INC0018970,242
79684,INC0018970,242
79685,INC0018970,242
79686,INC0018970,242
79687,INC0018970,242
79688,INC0018970,242
79689,INC0018971,131
79690,INC0018971,131
79691,INC0018971,131
79692,INC0018971,131
79693,INC0018972,40
79694,INC0018972,40
79695,INC0018972,40
79696,INC0018972,40
79697,INC0018972,40
79698,INC0018972,40
79699,INC0018972,40
79700,INC0018972,40
79701,INC0018972,40
79702,INC0018972,40
79703,INC0018972,40
79704,INC0018972,40
79705,INC0018972,40
79706,INC0018972,40
79707,INC0018972,40
79708,INC0018972,40
79709,INC0018972,40
79710,INC0018972,40
79711,INC0018972,40
79712,INC0018973,17
79713,INC0018973,17
79714,INC0018973,17
79715,INC0018974,24
79716,INC0018974,24
79717,INC0018974,24
79718,INC0018974,24
79719,INC0018974,24
79720,INC0018974,24
79721,INC0018974,24
79722,INC0018976,242
79723,INC0018976,242
79724,INC0018976,242
79725,INC0018976,242
79726,INC0018976,242
79727,INC0018976,242
79728,INC0018976,242
79729,INC0018977,17
79730,INC0018977,17
79731,INC0018977,17
79732,INC0018979,17
79733,INC0018979,17
79734,INC0018979,17
79735,INC0018979,17
79736,INC0018980,40
79737,INC0018980,40
79738,INC0018980,40
79739,INC0018981,157
79740,INC0018981,157
79741,INC0018981,157
79742,INC0018983,24
79743,INC0018983,24
79744,INC0018983,24
79745,INC0018983,24
79746,INC0018984,157
79747,INC0018984,157
79748,INC0018984,157
79749,INC0018985,24
79750,INC0018985,24
79751,INC0018985,24
79752,INC0018985,24
79753,INC0018986,17
79754,INC0018986,17
79755,INC0018986,17
79756,INC0018987,62
79757,INC0018987,62
79758,INC0018987,62
79759,INC0018987,62
79760,INC0018988,242
79761,INC0018988,242
79762,INC0018988,242
79763,INC0018988,242
79764,INC0018988,242
79765,INC0018989,17
79766,INC0018989,17
79767,INC0018989,17
79768,INC0018989,17
79769,INC0018990,17
79770,INC0018990,17
79771,INC0018990,17
79772,INC0018991,40
79773,INC0018991,40
79774,INC0018991,40
79775,INC0018993,40
79776,INC0018993,40
79777,INC0018993,40
79778,INC0018995,242
79779,INC0018995,242
79780,INC0018995,242
79781,INC0018995,242
79782,INC0018995,242
79783,INC0018995,242
79784,INC0018995,242
79785,INC0018995,242
79786,INC0018996,17
79787,INC0018996,17
79788,INC0018996,17
79789,INC0018997,62
79790,INC0018997,62
79791,INC0018997,62
79792,INC0018997,62
79793,INC0018997,62
79794,INC0018997,62
79795,INC0018997,62
79796,INC0018998,24
79797,INC0018998,24
79798,INC0018998,24
79799,INC0018999,24
79800,INC0018999,24
79801,INC0018999,24
79802,INC0019000,24
79803,INC0019000,24
79804,INC0019000,24
79805,INC0019000,24
79806,INC0019000,24
79807,INC0019001,17
79808,INC0019001,17
79809,INC0019001,17
79810,INC0019001,17
79811,INC0019001,17
79812,INC0019001,17
79813,INC0019002,17
79814,INC0019002,17
79815,INC0019002,17
79816,INC0019002,17
79817,INC0019002,17
79818,INC0019002,17
79819,INC0019002,17
79820,INC0019002,17
79821,INC0019002,17
79822,INC0019002,17
79823,INC0019002,17
79824,INC0019002,17
79825,INC0019003,24
79826,INC0019003,24
79827,INC0019003,24
79828,INC0019004,17
79829,INC0019004,17
79830,INC0019004,17
79831,INC0019004,17
79832,INC0019004,17
79833,INC0019004,17
79834,INC0019004,17
79835,INC0019005,24
79836,INC0019005,24
79837,INC0019005,24
79838,INC0019005,24
79839,INC0019005,24
79840,INC0019006,182
79841,INC0019006,182
79842,INC0019006,182
79843,INC0019006,182
79844,INC0019007,131
79845,INC0019007,131
79846,INC0019007,131
79847,INC0019008,17
79848,INC0019008,17
79849,INC0019008,17
79850,INC0019009,1
79851,INC0019009,1
79852,INC0019009,1
79853,INC0019009,1
79854,INC0019009,1
79855,INC0019009,1
79856,INC0019009,1
79857,INC0019009,1
79858,INC0019009,1
79859,INC0019009,1
79860,INC0019010,70
79861,INC0019010,70
79862,INC0019010,70
79863,INC0019010,70
79864,INC0019010,70
79865,INC0019010,70
79866,INC0019012,17
79867,INC0019012,17
79868,INC0019012,17
79869,INC0019013,24
79870,INC0019013,24
79871,INC0019013,24
79872,INC0019013,24
79873,INC0019013,24
79874,INC0019013,24
79875,INC0019013,24
79876,INC0019013,24
79877,INC0019013,24
79878,INC0019013,24
79879,INC0019014,512
79880,INC0019014,512
79881,INC0019014,512
79882,INC0019014,512
79883,INC0019014,512
79884,INC0019015,17
79885,INC0019015,17
79886,INC0019015,17
79887,INC0019015,17
79888,INC0019016,180
79889,INC0019016,180
79890,INC0019016,180
79891,INC0019017,17
79892,INC0019017,17
79893,INC0019017,17
79894,INC0019017,17
79895,INC0019017,17
79896,INC0019017,17
79897,INC0019017,17
79898,INC0019018,32
79899,INC0019018,32
79900,INC0019018,32
79901,INC0019018,32
79902,INC0019018,32
79903,INC0019018,32
79904,INC0019018,32
79905,INC0019019,62
79906,INC0019019,62
79907,INC0019019,62
79908,INC0019019,62
79909,INC0019019,62
79910,INC0019019,62
79911,INC0019019,62
79912,INC0019020,131
79913,INC0019020,131
79914,INC0019020,131
79915,INC0019020,131
79916,INC0019020,131
79917,INC0019020,131
79918,INC0019020,131
79919,INC0019020,131
79920,INC0019020,131
79921,INC0019020,131
79922,INC0019020,131
79923,INC0019020,131
79924,INC0019022,24
79925,INC0019022,24
79926,INC0019022,24
79927,INC0019023,24
79928,INC0019023,24
79929,INC0019023,24
79930,INC0019024,17
79931,INC0019024,17
79932,INC0019024,17
79933,INC0019024,17
79934,INC0019024,17
79935,INC0019024,17
79936,INC0019024,17
79937,INC0019024,17
79938,INC0019024,17
79939,INC0019024,17
79940,INC0019024,17
79941,INC0019024,17
79942,INC0019025,17
79943,INC0019025,17
79944,INC0019025,17
79945,INC0019025,17
79946,INC0019026,17
79947,INC0019026,17
79948,INC0019026,17
79949,INC0019026,17
79950,INC0019026,17
79951,INC0019027,24
79952,INC0019027,24
79953,INC0019027,24
79954,INC0019028,17
79955,INC0019028,17
79956,INC0019028,17
79957,INC0019028,17
79958,INC0019028,17
79959,INC0019029,62
79960,INC0019029,62
79961,INC0019029,62
79962,INC0019029,62
79963,INC0019029,62
79964,INC0019029,62
79965,INC0019031,242
79966,INC0019031,242
79967,INC0019031,242
79968,INC0019031,242
79969,INC0019032,24
79970,INC0019032,24
79971,INC0019032,24
79972,INC0019034,501
79973,INC0019034,501
79974,INC0019034,501
79975,INC0019035,131
79976,INC0019035,131
79977,INC0019035,131
79978,INC0019035,131
79979,INC0019035,131
79980,INC0019035,131
79981,INC0019035,131
79982,INC0019035,131
79983,INC0019035,131
79984,INC0019035,131
79985,INC0019035,131
79986,INC0019035,131
79987,INC0019036,354
79988,INC0019036,354
79989,INC0019036,354
79990,INC0019037,62
79991,INC0019037,62
79992,INC0019037,62
79993,INC0019037,62
79994,INC0019037,62
79995,INC0019038,17
79996,INC0019038,17
79997,INC0019038,17
79998,INC0019039,131
79999,INC0019039,131
80000,INC0019039,131
80001,INC0019039,131
80002,INC0019040,501
80003,INC0019040,501
80004,INC0019040,501
80005,INC0019040,501
80006,INC0019040,501
80007,INC0019041,24
80008,INC0019041,24
80009,INC0019041,24
80010,INC0019042,40
80011,INC0019042,40
80012,INC0019042,40
80013,INC0019042,40
80014,INC0019042,40
80015,INC0019042,40
80016,INC0019042,40
80017,INC0019043,17
80018,INC0019043,17
80019,INC0019043,17
80020,INC0019043,17
80021,INC0019045,17
80022,INC0019045,17
80023,INC0019045,17
80024,INC0019045,17
80025,INC0019045,17
80026,INC0019047,131
80027,INC0019047,131
80028,INC0019047,131
80029,INC0019048,17
80030,INC0019048,17
80031,INC0019048,17
80032,INC0019048,17
80033,INC0019048,17
80034,INC0019048,17
80035,INC0019048,17
80036,INC0019048,17
80037,INC0019048,17
80038,INC0019048,17
80039,INC0019048,17
80040,INC0019048,17
80041,INC0019048,17
80042,INC0019048,17
80043,INC0019048,17
80044,INC0019050,17
80045,INC0019050,17
80046,INC0019050,17
80047,INC0019053,62
80048,INC0019053,62
80049,INC0019053,62
80050,INC0019054,301
80051,INC0019054,301
80052,INC0019054,301
80053,INC0019054,301
80054,INC0019054,301
80055,INC0019054,301
80056,INC0019056,17
80057,INC0019056,17
80058,INC0019056,17
80059,INC0019056,17
80060,INC0019056,17
80061,INC0019057,131
80062,INC0019057,131
80063,INC0019057,131
80064,INC0019057,131
80065,INC0019057,131
80066,INC0019058,501
80067,INC0019058,501
80068,INC0019058,501
80069,INC0019059,17
80070,INC0019059,17
80071,INC0019059,17
80072,INC0019060,17
80073,INC0019060,17
80074,INC0019060,17
80075,INC0019060,17
80076,INC0019060,17
80077,INC0019060,17
80078,INC0019060,17
80079,INC0019060,17
80080,INC0019060,17
80081,INC0019061,17
80082,INC0019061,17
80083,INC0019061,17
80084,INC0019062,301
80085,INC0019062,301
80086,INC0019062,301
80087,INC0019062,301
80088,INC0019062,301
80089,INC0019062,301
80090,INC0019063,40
80091,INC0019063,40
80092,INC0019063,40
80093,INC0019063,40
80094,INC0019063,40
80095,INC0019063,40
80096,INC0019063,40
80097,INC0019063,40
80098,INC0019063,40
80099,INC0019064,62
80100,INC0019064,62
80101,INC0019065,17
80102,INC0019065,17
80103,INC0019065,17
80104,INC0019065,17
80105,INC0019065,17
80106,INC0019065,17
80107,INC0019065,17
80108,INC0019065,17
80109,INC0019065,17
80110,INC0019065,17
80111,INC0019065,17
80112,INC0019065,17
80113,INC0019066,17
80114,INC0019066,17
80115,INC0019066,17
80116,INC0019067,1
80117,INC0019067,1
80118,INC0019067,1
80119,INC0019067,1
80120,INC0019067,1
80121,INC0019069,501
80122,INC0019069,501
80123,INC0019069,501
80124,INC0019069,501
80125,INC0019069,501
80126,INC0019069,501
80127,INC0019069,501
80128,INC0019070,1
80129,INC0019070,1
80130,INC0019070,1
80131,INC0019070,1
80132,INC0019070,1
80133,INC0019070,1
80134,INC0019070,1
80135,INC0019070,1
80136,INC0019070,1
80137,INC0019070,1
80138,INC0019070,1
80139,INC0019070,1
80140,INC0019070,1
80141,INC0019070,1
80142,INC0019070,1
80143,INC0019071,17
80144,INC0019071,17
80145,INC0019071,17
80146,INC0019071,17
80147,INC0019071,17
80148,INC0019072,62
80149,INC0019072,62
80150,INC0019073,17
80151,INC0019073,17
80152,INC0019073,17
80153,INC0019073,17
80154,INC0019074,62
80155,INC0019074,62
80156,INC0019074,62
80157,INC0019074,62
80158,INC0019074,62
80159,INC0019074,62
80160,INC0019074,62
80161,INC0019074,62
80162,INC0019074,62
80163,INC0019074,62
80164,INC0019075,360
80165,INC0019075,360
80166,INC0019075,360
80167,INC0019075,360
80168,INC0019075,360
80169,INC0019075,360
80170,INC0019076,40
80171,INC0019076,40
80172,INC0019076,40
80173,INC0019076,40
80174,INC0019078,62
80175,INC0019078,62
80176,INC0019078,62
80177,INC0019078,62
80178,INC0019078,62
80179,INC0019078,62
80180,INC0019078,62
80181,INC0019079,17
80182,INC0019079,17
80183,INC0019079,17
80184,INC0019081,17
80185,INC0019081,17
80186,INC0019081,17
80187,INC0019081,17
80188,INC0019081,17
80189,INC0019081,17
80190,INC0019081,17
80191,INC0019082,40
80192,INC0019082,40
80193,INC0019082,40
80194,INC0019083,242
80195,INC0019083,242
80196,INC0019083,242
80197,INC0019084,501
80198,INC0019084,501
80199,INC0019084,501
80200,INC0019084,501
80201,INC0019086,17
80202,INC0019086,17
80203,INC0019086,17
80204,INC0019086,17
80205,INC0019086,17
80206,INC0019086,17
80207,INC0019086,17
80208,INC0019087,17
80209,INC0019087,17
80210,INC0019087,17
80211,INC0019088,239
80212,INC0019088,239
80213,INC0019088,239
80214,INC0019088,239
80215,INC0019088,239
80216,INC0019088,239
80217,INC0019089,17
80218,INC0019089,17
80219,INC0019089,17
80220,INC0019089,17
80221,INC0019089,17
80222,INC0019089,17
80223,INC0019089,17
80224,INC0019089,17
80225,INC0019089,17
80226,INC0019090,40
80227,INC0019090,40
80228,INC0019090,40
80229,INC0019090,40
80230,INC0019090,40
80231,INC0019092,501
80232,INC0019092,501
80233,INC0019092,501
80234,INC0019092,501
80235,INC0019092,501
80236,INC0019092,501
80237,INC0019092,501
80238,INC0019092,501
80239,INC0019092,501
80240,INC0019094,182
80241,INC0019094,182
80242,INC0019094,182
80243,INC0019094,182
80244,INC0019094,182
80245,INC0019095,62
80246,INC0019095,62
80247,INC0019096,501
80248,INC0019096,501
80249,INC0019096,501
80250,INC0019097,17
80251,INC0019097,17
80252,INC0019097,17
80253,INC0019097,17
80254,INC0019097,17
80255,INC0019097,17
80256,INC0019098,1
80257,INC0019098,1
80258,INC0019098,1
80259,INC0019098,1
80260,INC0019098,1
80261,INC0019098,1
80262,INC0019098,1
80263,INC0019098,1
80264,INC0019098,1
80265,INC0019098,1
80266,INC0019100,24
80267,INC0019100,24
80268,INC0019100,24
80269,INC0019100,24
